Job Title,Company,Category,Resume,Timestamp,Status
Data Science Intern,Zetheta Algorithms Private Limite,Unclassified,N/A,2026-02-18 14:34:42,Skipped (Unclassified)
Junior UI/UX Engineer – Internship,SEEROO IT SOLUTION,Unclassified,N/A,2026-02-18 14:34:48,Skipped (Unclassified)
Research And Development Intern,Planys Technologie,Unclassified,N/A,2026-02-18 14:34:50,Skipped (Unclassified)
Intern,Utthung,Unclassified,N/A,2026-02-18 14:34:52,Skipped (Unclassified)
Admin Staff cum Counsellor (for Intern or Freshers only),Urban Rag,Unclassified,N/A,2026-02-18 14:34:55,Skipped (Unclassified)
"Growth & Business Development Intern (Remote, India)",PsyTec,Unclassified,N/A,2026-02-18 14:34:57,Skipped (Unclassified)
Events Internship,Loude,Unclassified,N/A,2026-02-18 14:35:01,Skipped (Unclassified)
Relationship Manager - Intern,Curefi,Unclassified,N/A,2026-02-18 14:35:03,Skipped (Unclassified)
Content Strategist Intern,Elyst A,Unclassified,N/A,2026-02-18 14:35:07,Skipped (Unclassified)
Category Intern,IG,Unclassified,N/A,2026-02-18 14:35:09,Skipped (Unclassified)
Video Editor Intern,Airlear,Unclassified,N/A,2026-02-18 14:35:12,Skipped (Unclassified)
Business Development Intern,Graphy Inc,Unclassified,N/A,2026-02-18 14:35:36,Skipped (Unclassified)
Marketing Intern – Signeasy,Signeas,Unclassified,N/A,2026-02-18 14:35:38,Skipped (Unclassified)
Social Media and Community Intern,Alik,Unclassified,N/A,2026-02-18 14:35:40,Skipped (Unclassified)
Intern,"Enterprise Minds, In",Unclassified,N/A,2026-02-18 14:35:44,Skipped (Unclassified)
Business Development Intern,expertbell,Unclassified,N/A,2026-02-18 14:35:46,Skipped (Unclassified)
DevOps Engineer,Oqullu,Cloud / Network,cloud.pdf,2026-02-18 14:36:08,Applied
SEO Intern,Times Interne,Unclassified,N/A,2026-02-18 14:36:13,Skipped (Unclassified)
Founder Office Intern,PALMONA,Unclassified,N/A,2026-02-18 14:36:16,Skipped (Unclassified)
Project Management Intern,UNIVO Educatio,Unclassified,N/A,2026-02-18 14:36:18,Skipped (Unclassified)
Project Management Intern,AVASO Technology Solution,Unclassified,N/A,2026-02-18 14:36:20,Skipped (Unclassified)
Quality Assurance Intern,SuperAG,Unclassified,N/A,2026-02-18 14:36:22,Skipped (Unclassified)
Human Resources Intern,Zafif,Unclassified,N/A,2026-02-18 14:36:24,Skipped (Unclassified)
Talent acquisition intern,Growenc,Unclassified,N/A,2026-02-18 14:36:26,Skipped (Unclassified)
CA Internship (Industrial Trainee) for 1 year (candidates based out of Mumbai),L&T Financ,Unclassified,N/A,2026-02-18 14:36:28,Skipped (Unclassified)
AI Research Intern,Care Yu Automatio,N/A,N/A,2026-02-18 14:36:34,Skipped (Pre-check)
Marketing Intern,Curefi,Unclassified,N/A,2026-02-18 14:36:36,Skipped (Unclassified)
Content Editor Intern,FNF ARM,Unclassified,N/A,2026-02-18 14:36:41,Skipped (Unclassified)
Project Management Intern,PPStac,Unclassified,N/A,2026-02-18 14:36:43,Skipped (Unclassified)
SEO Intern,NexCode Tec,Unclassified,N/A,2026-02-18 14:36:47,Skipped (Unclassified)
Program Management Intern,API Holding,Unclassified,N/A,2026-02-18 14:36:48,Skipped (Unclassified)
Video Editor Intern,Jupite,Unclassified,N/A,2026-02-18 14:36:50,Skipped (Unclassified)
Academic Advisor,BrightCHAMP,Unclassified,N/A,2026-02-18 14:36:53,Skipped (Unclassified)
Video Editing Internship,Airlear,Unclassified,N/A,2026-02-18 14:36:55,Skipped (Unclassified)
Placement linked Cyber Security Training sponsored by one of the world’s largest IT (MAANG) companies,Rooman Technologie,N/A,N/A,2026-02-18 14:36:56,Skipped (Pre-check)
Internship-Ai Video creators -Editors/ Telugu,Starkin Solution,AI / ML,AI.pdf,2026-02-18 14:37:32,Applied
Intern Video Producer,Times Interne,Unclassified,N/A,2026-02-18 14:37:38,Skipped (Unclassified)
Partnership strategist Intern,NonStop Hirin,Unclassified,N/A,2026-02-18 14:37:40,Skipped (Unclassified)
Nutritionist Intern,Womn Wellnes,Unclassified,N/A,2026-02-18 14:37:42,Skipped (Unclassified)
Human Resources Intern,Unosecu,Unclassified,N/A,2026-02-18 14:37:44,Skipped (Unclassified)
Andriod Mobile App Developer _Internship,Vedak: Expert Networ,Unclassified,N/A,2026-02-18 14:37:46,Skipped (Unclassified)
Video Editor (Intern),Pixelo Digita,Unclassified,N/A,2026-02-18 14:37:49,Skipped (Unclassified)
Content Writer Intern,Avinyaa Ed Tech Private Limite,Unclassified,N/A,2026-02-18 14:37:51,Skipped (Unclassified)
Business Analyst Intern (Revenue Operations),Skua,Unclassified,N/A,2026-02-18 14:37:53,Skipped (Unclassified)
Digital Marketing Intern,Kristal.A,Unclassified,N/A,2026-02-18 14:37:56,Skipped (Unclassified)
Community & Insights Intern,Devlo,Unclassified,N/A,2026-02-18 14:37:59,Skipped (Unclassified)
Leads Generation Intern,TechLeap Academ,Unclassified,N/A,2026-02-18 14:38:02,Skipped (Unclassified)
Speech Generation Intern,Sony Research Indi,Unclassified,N/A,2026-02-18 14:38:06,Skipped (Unclassified)
Content Research & Creator Partnership Intern,Fossbyte,Unclassified,N/A,2026-02-18 14:38:11,Skipped (Unclassified)
Product Management Intern,Eva Bhara,Unclassified,N/A,2026-02-18 14:38:13,Skipped (Unclassified)
𝐅𝐮𝐥𝐥 𝐒𝐭𝐚𝐜𝐤 𝐌𝐄𝐑𝐍 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 𝐈𝐧𝐭𝐞𝐫𝐧,iTU,Unclassified,N/A,2026-02-18 14:38:15,Skipped (Unclassified)
Growth and strategy intern,Rabbitt AI : Own your A,Unclassified,N/A,2026-02-18 14:38:17,Skipped (Unclassified)
Project Management - Unpaid Internship,Identicube - Video Marketing Compan,Unclassified,N/A,2026-02-18 14:38:18,Skipped (Unclassified)
Founder’s Office Intern,Recruvent,Unclassified,N/A,2026-02-18 14:38:20,Skipped (Unclassified)
Volunteer / interns,Modern Pythian Game,Unclassified,N/A,2026-02-18 14:38:22,Skipped (Unclassified)
Intern,PixelPulse Digita,Unclassified,N/A,2026-02-18 14:38:24,Skipped (Unclassified)
Ubuntu Data Annotator - 4 weeks (LLM Training project),Gramian Consultin,Unclassified,N/A,2026-02-18 14:38:25,Skipped (Unclassified)
Video Editor Intern,Airlear,Unclassified,N/A,2026-02-18 14:38:27,Skipped (Unclassified)
"Recruitment Delivery Intern - [NC-02] (Remote, Full-Time)",Smart Workin,Unclassified,N/A,2026-02-18 14:38:30,Skipped (Unclassified)
SEO Intern,Red Realm-A Digital Marketing Agenc,Unclassified,N/A,2026-02-18 14:38:32,Skipped (Unclassified)
Lead DevOps Platform Enginee,TEKsystems Global Services in Indi,Cloud / Network,cloud.pdf,2026-08-21 12:19:52,Applied
Platform Engineer | Remot,Crossing Hurdle,N/A,N/A,2026-08-21 12:20:11,Skipped (Pre-check)
Infrastructure Enginee,Kapz,Cloud / Network,cloud.pdf,2026-08-21 12:20:36,Applied
Senior DevOps Enginee,thinkbridg,Cloud / Network,cloud.pdf,2026-08-21 12:21:15,Applied
Platform Enginee,Insight Globa,Unclassified,N/A,2026-08-21 12:22:55,Skipped (Unclassified)
DevOps Enginee,ByteHir,Cloud / Network,cloud.pdf,2026-08-21 12:23:47,Applied
Staff Platform Engineer/ Senior Platform Engineer I,First American (India,Unclassified,N/A,2026-08-21 12:23:51,Skipped (Unclassified)
"Engineer, IT Cloud - DevOps [T500-28733",ANS,Cloud / Network,cloud.pdf,2026-08-21 12:31:13,Applied
Cloud Engineer – Azure & GC,Teamware Solution,Cloud / Network,cloud.pdf,2026-08-21 12:31:53,Applied
Platform Enginee,Insight Globa,Unclassified,N/A,2026-08-21 12:31:56,Skipped (Unclassified)
DevOps Enginee,Orion Innovatio,Cloud / Network,cloud.pdf,2026-08-21 12:32:25,Applied
Senior Azure Cloud Engineer – PeopleSoft & Integration,MIPRO Consultin,Cloud / Network,cloud.pdf,2026-08-21 12:32:44,Applied
SRE Devops Enginee,Tata Consultancy Service,Cloud / Network,cloud.pdf,2026-08-21 12:33:00,Applied
Senior DevOps Engineer [T500-28715,CIBC Indi,Cloud / Network,cloud.pdf,2026-08-21 12:33:29,Applied
Azure Site Recovery Enginee,Artech L.L.C,Unclassified,N/A,2026-08-21 12:33:34,Skipped (Unclassified)
Azure DevOps Enginee,ZettaMine Labs Pvt. Ltd,Cloud / Network,cloud.pdf,2026-08-21 12:34:05,Applied
DevOps Enginee,HCL Technologies B.V. Netherlan,Cloud / Network,cloud.pdf,2026-08-21 12:40:42,Applied
DevOps Consultan,Tata Consultancy Service,Cloud / Network,cloud.pdf,2026-08-21 12:41:33,Applied
Azure DevOps Technical Consultan,Astrey,Cloud / Network,cloud.pdf,2026-08-21 12:41:51,Applied
Enterprise Architec,ValueLab,Unclassified,N/A,2026-08-21 12:41:54,Skipped (Unclassified)
Cloud Architec,Luxof,Unclassified,N/A,2026-08-21 12:41:56,Skipped (Unclassified)
"Terraform, Ansible, Python/PowerShell & Infrastructure Automatio",Infosy,Cloud / Network,cloud.pdf,2026-08-21 12:42:13,Applied
Site Reliability Enginee,Insight Globa,Unclassified,N/A,2026-08-21 12:42:16,Skipped (Unclassified)
DevOps Enginee,Sopho,Cloud / Network,cloud.pdf,2026-08-21 12:42:35,Applied
DevOps Enginee,iFindTech Lt,Cloud / Network,cloud.pdf,2026-08-22 19:51:52,Applied
DevOps Enginee,HCL Technologies B.V. Netherlan,N/A,N/A,2026-08-22 19:51:55,Skipped (Pre-check)
DevOps Enginee,Michael Bailey Associate,Cloud / Network,cloud.pdf,2026-08-22 19:52:05,Applied
Senior DevOps Enginee,Coforg,Cloud / Network,cloud.pdf,2026-08-22 19:52:22,Applied
Devops Engineer - Contrac,Harnha,Cloud / Network,cloud.pdf,2026-08-22 19:52:39,Applied
DevOps Enginee,Doghouse Recruitmen,Cloud / Network,cloud.pdf,2026-08-22 19:52:57,Applied
DevOps Enginee,Corecom Consultin,Cloud / Network,cloud.pdf,2026-08-22 19:53:14,Applied
DevOps Environment Lea,TechNET IT Recruitment Lt,Cloud / Network,cloud.pdf,2026-08-22 19:53:55,Applied
DevOps & Environment Manage,Synechro,Cloud / Network,cloud.pdf,2026-08-22 19:54:19,Applied
DevOps Manage,Project Peopl,Cloud / Network,cloud.pdf,2026-08-22 19:55:29,Applied
"DevOps Team Lead, Core Foundatio",Alpac,Cloud / Network,cloud.pdf,2026-08-22 19:56:00,Applied
IT Manage,Matche,Unclassified,N/A,2026-08-22 19:56:23,Skipped (Unclassified)
"Change, Release and Problem Manage",Context Recruitmen,Unclassified,N/A,2026-08-22 19:56:25,Skipped (Unclassified)
IT Manage,PRINCIPAL MEDICAL LIMITE,Unclassified,N/A,2026-08-22 19:56:26,Skipped (Unclassified)
DevOps Enginee,PRIMUS Global Solutions (PRIMUS UK & Europe,Cloud / Network,cloud.pdf,2026-08-22 19:56:56,Applied
DevOps Enginee,HCLTec,Cloud / Network,cloud.pdf,2026-08-22 19:57:13,Applied
DevOps Enginee,Tiro Partners Limite,Cloud / Network,cloud.pdf,2026-08-22 19:57:30,Applied
DevOps Enginee,Tata Consultancy Service,Cloud / Network,cloud.pdf,2026-08-22 19:57:59,Applied
Lead DevOps Enginee,Tenth Revolution Grou,N/A,N/A,2026-08-22 19:58:01,Skipped (Pre-check)
DevOps Enginee,E-Solution,Cloud / Network,cloud.pdf,2026-08-22 19:58:18,Applied
Senior DevOps Enginee,PURVIE,Cloud / Network,cloud.pdf,2026-08-22 19:58:36,Applied
DevOps Enginee,Lorie,Cloud / Network,cloud.pdf,2026-08-22 19:59:15,Applied
DevOps Engineer (Bank/FS,Vallum Associate,Cloud / Network,cloud.pdf,2026-08-22 19:59:42,Applied
DevOps Enginee,Adroit People Limited (UK,Cloud / Network,cloud.pdf,2026-08-22 20:00:25,Applied
Senior DevOps Engineer (Azure,Digital Waffl,Cloud / Network,cloud.pdf,2026-08-22 20:00:39,Applied
AI Platform Engineer,RED Globa,AI / ML,AI.pdf,2026-08-22 20:09:27,Applied
DevOps Manage,eJAmeric,N/A,N/A,2026-08-22 20:09:43,Skipped (Pre-check)
DevOps Manage,eJAmeric,N/A,N/A,2026-08-22 20:09:55,Skipped (Pre-check)
DevOps - Site Reliability Engineer (Dynatrace,CareCone Grou,Cloud / Network,cloud.pdf,2026-08-22 20:10:19,Applied
DevOps Enginee,iVEGA GROUP PTY LT,Cloud / Network,cloud.pdf,2026-08-22 20:10:56,Applied
Azure DevOps Support Enginee,N2S.Globa,Cloud / Network,cloud.pdf,2026-08-22 20:11:11,Applied
AWS DevOps Platform Technical Lea,Tata Consultancy Service,Cloud / Network,cloud.pdf,2026-08-22 20:11:30,Applied
DevOps Enginee,Future Secure A,N/A,N/A,2026-08-22 20:11:46,Skipped (Pre-check)
Senior DevOps Engineer/ Platform Engineerin,CareCone Grou,N/A,N/A,2026-08-22 20:11:47,Skipped (Pre-check)
DevOps Enginee,Future Secure A,N/A,N/A,2026-08-22 20:12:06,Skipped (Pre-check)
AWS DevOps Platform Technical Lea,Tata Consultancy Service,N/A,N/A,2026-08-22 20:12:08,Skipped (Pre-check)
Senior DevOps Engineer/ Platform Engineerin,CareCone Grou,N/A,N/A,2026-08-22 20:12:09,Skipped (Pre-check)
Platform DevOps Enginee,Future Secure A,N/A,N/A,2026-08-22 20:12:11,Skipped (Pre-check)
DevOps Enginee,iVEGA GROUP PTY LT,N/A,N/A,2026-08-22 20:12:13,Skipped (Pre-check)
AWS Devops Enginee,FR Consultanc,Cloud / Network,cloud.pdf,2026-08-22 20:12:26,Applied
AWS DevOps Enginee,Coforg,Cloud / Network,cloud.pdf,2026-08-22 20:12:39,Applied
AI platform AWS DevOps Enginee,Tata Consultancy Service,AI / ML,AI.pdf,2026-08-22 20:13:06,Applied
DevOps Manage,eJAmeric,N/A,N/A,2026-08-22 20:13:23,Skipped (Pre-check)
DevOps Manage,eJAmeric,N/A,N/A,2026-08-22 20:13:44,Skipped (Pre-check)
Platform Lead (DevOps / Infrastructure,FIN,N/A,N/A,2026-08-22 20:13:44,Skipped (Pre-check)
Engineering Manage,Kalib,Unclassified,N/A,2026-08-22 20:13:58,Skipped (Unclassified)
Engineering Manage,Keystone People Solutions Pty Lt,Unclassified,N/A,2026-08-22 20:13:59,Skipped (Unclassified)
Engineering Manage,Bay Technologies Pty Lt,Unclassified,N/A,2026-08-22 20:14:01,Skipped (Unclassified)
Engineering Manage,Delonix Solution,Unclassified,N/A,2026-08-22 20:14:02,Skipped (Unclassified)
AWS Architec,Zone IT Solution,Unclassified,N/A,2026-08-22 20:14:17,Skipped (Unclassified)
Cloud Architec,Ampste,Unclassified,N/A,2026-08-22 20:14:20,Skipped (Unclassified)
Cloud Architec,Umbrella Clu,Unclassified,N/A,2026-08-22 20:14:22,Skipped (Unclassified)
AWS Architec,Tata Consultancy Service,Unclassified,N/A,2026-08-22 20:14:23,Skipped (Unclassified)
Cloud Architec,Ampste,Unclassified,N/A,2026-08-22 20:14:43,Skipped (Unclassified)
Cloud Architec,Umbrella Clu,Unclassified,N/A,2026-08-22 20:14:45,Skipped (Unclassified)
Hybrid Cloud Solutions Architect - Presale,AC,Unclassified,N/A,2026-08-22 20:14:47,Skipped (Unclassified)
Cloud Architec,Ampste,Unclassified,N/A,2026-08-22 20:14:49,Skipped (Unclassified)
Cloud Solution Architect - AD/Entra ID (Mandarin speaker,Penta Consultin,Unclassified,N/A,2026-08-22 20:14:51,Skipped (Unclassified)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-22 20:21:46,Skipped (Pre-check)
DevOps Lea,EFO,Cloud / Network,cloud.pdf,2026-08-22 20:22:18,Applied
"DevOps Engineer (Azure) - Hybrid, Madrid + RELOCATIO",UST España & Lata,N/A,N/A,2026-08-22 20:22:44,Skipped (Pre-check)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-22 20:22:49,Skipped (Pre-check)
DevOps Engineer (Remote | $85/hr,Synthire,Cloud / Network,cloud.pdf,2026-08-22 20:23:00,Applied
Senior DevOps Enginee,Coforg,N/A,N/A,2026-08-22 20:23:03,Skipped (Pre-check)
"DevOps Engineer (Azure) - Hybrid, Madrid + RELOCATIO",UST España & Lata,N/A,N/A,2026-08-22 20:23:36,Skipped (Pre-check)
"DevOps Engineer (Azure) - Hybrid, Madrid + RELOCATIO",UST España & Lata,N/A,N/A,2026-08-22 20:24:44,Skipped (Pre-check)
DevOps Lea,EFO,N/A,N/A,2026-08-22 20:25:58,Skipped (Pre-check)
DevOps Lea,EFO,N/A,N/A,2026-08-22 20:26:17,Skipped (Pre-check)
Forward Deployed Engineer **RELOCATION TO DUBAI*,Nameless Venture,Unclassified,N/A,2026-08-22 20:34:06,Skipped (Unclassified)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-23 08:56:50,Skipped (Pre-check)
DevOps Enginee,HCL Technologies B.V. Netherlan,N/A,N/A,2026-08-23 08:56:51,Skipped (Pre-check)
DevOps Enginee,Michael Bailey Associate,N/A,N/A,2026-08-23 08:56:52,Skipped (Pre-check)
Devops Engineer - Contrac,Harnha,N/A,N/A,2026-08-23 08:56:53,Skipped (Pre-check)
DevOps Enginee,Doghouse Recruitmen,N/A,N/A,2026-08-23 08:56:55,Skipped (Pre-check)
DevOps Enginee,Corecom Consultin,N/A,N/A,2026-08-23 08:56:56,Skipped (Pre-check)
DevOps Enginee,Insight Globa,Cloud / Network,cloud.pdf,2026-08-23 09:01:54,Applied
Enterprise Architec,ValueLab,Unclassified,N/A,2026-08-23 09:02:03,Skipped (Unclassified)
Enterprise Architec,iVedha Inc,Unclassified,N/A,2026-08-23 09:02:05,Skipped (Unclassified)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-23 09:04:43,Skipped (Pre-check)
DevOps Enginee,HCL Technologies B.V. Netherlan,N/A,N/A,2026-08-23 09:04:44,Skipped (Pre-check)
DevOps Enginee,Michael Bailey Associate,N/A,N/A,2026-08-23 09:04:45,Skipped (Pre-check)
Devops Engineer - Contrac,Harnha,N/A,N/A,2026-08-23 09:04:46,Skipped (Pre-check)
DevOps Enginee,Doghouse Recruitmen,N/A,N/A,2026-08-23 09:04:47,Skipped (Pre-check)
DevOps Enginee,Corecom Consultin,N/A,N/A,2026-08-23 09:04:48,Skipped (Pre-check)
DevOps Enginee,Harnha,Cloud / Network,cloud.pdf,2026-08-23 09:05:04,Applied
DevOps / CI/CD Engineer (1616,UpcoMind,N/A,N/A,2026-08-23 09:06:21,Skipped (Pre-check)
DevOps / CI/CD Engineer (1616,UpcoMind,N/A,N/A,2026-08-23 09:06:56,Skipped (Pre-check)
DevOps Enginee,Harnha,N/A,N/A,2026-08-23 09:06:59,Skipped (Pre-check)
"Senior Machine Learning Engineer | Python | PyTorch | Machine Learning | Large Language Models | RAG | Remote, UK and E",Enigm,AI / ML,ML.pdf,2026-08-23 09:07:22,Applied
Enterprise Architec,ValueLab,Unclassified,N/A,2026-08-23 09:07:42,Skipped (Unclassified)
Site Reliability Enginee,Insight Globa,Unclassified,N/A,2026-08-23 09:07:46,Skipped (Unclassified)
DevOps Enginee,Method,N/A,N/A,2026-08-23 09:11:17,Skipped (Pre-check)
Senior DevOps Engineer Azur,Client Serve,Cloud / Network,cloud.pdf,2026-08-23 09:11:47,Applied
Infrastructure Enginee,ByteSearc,Cloud / Network,cloud.pdf,2026-08-23 09:12:55,Applied
Desktop Systems Automation Enginee,Quant Capita,Unclassified,N/A,2026-08-23 09:12:57,Skipped (Unclassified)
DevOps Enginee,REMIU,Cloud / Network,cloud.pdf,2026-08-23 09:13:12,Applied
DevOps Enginee,Method,N/A,N/A,2026-08-23 09:13:46,Skipped (Pre-check)
DevOps Engineer – Azure / Kubernetes / Terraform (Outside IR35,Experis U,N/A,N/A,2026-08-23 09:13:49,Skipped (Pre-check)
Senior Platform/ Devops Enginee,Glocomm,Cloud / Network,cloud.pdf,2026-08-23 09:14:08,Applied
Senior DevOps Engineer Azur,Client Serve,N/A,N/A,2026-08-23 09:14:12,Skipped (Pre-check)
Senior DevOps Engineer - Insurtec,Calibre Candidate,Cloud / Network,cloud.pdf,2026-08-23 09:14:32,Applied
Senior Platform/ Devops Enginee,Glocomm,N/A,N/A,2026-08-23 09:14:56,Skipped (Pre-check)
IT Service Manage,JOE & THE JUIC,Unclassified,N/A,2026-08-23 09:16:00,Skipped (Unclassified)
Enterprise Architec,ValueLab,Unclassified,N/A,2026-08-23 09:16:33,Skipped (Unclassified)
Site Reliability Enginee,Insight Globa,Unclassified,N/A,2026-08-23 09:16:37,Skipped (Unclassified)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-23 09:19:07,Skipped (Pre-check)
DevOps Enginee,HCL Technologies B.V. Netherlan,N/A,N/A,2026-08-23 09:19:07,Skipped (Pre-check)
DevOps Enginee,Harnha,N/A,N/A,2026-08-23 09:19:13,Skipped (Pre-check)
Enterprise Architec,ValueLab,Unclassified,N/A,2026-08-23 09:20:33,Skipped (Unclassified)
Site Reliability Enginee,Insight Globa,Unclassified,N/A,2026-08-23 09:20:37,Skipped (Unclassified)
DevOps Enginee,Lucidit,Cloud / Network,cloud.pdf,2026-08-23 09:20:51,Applied
"DevOps Engineer (Azure) - Hybrid, Madrid + RELOCATIO",UST España & Lata,N/A,N/A,2026-08-23 09:27:16,Skipped (Non-Europe location)
DevOps Enginee,iFindTech Lt,N/A,N/A,2026-08-23 09:27:17,Skipped (Pre-check)
DevOps Enginee,HCL Technologies B.V. Netherlan,N/A,N/A,2026-08-23 09:27:18,Skipped (Pre-check)
DevOps Enginee,Michael Bailey Associate,N/A,N/A,2026-08-23 09:27:19,Skipped (Pre-check)
Devops Engineer - Contrac,Harnha,N/A,N/A,2026-08-23 09:27:20,Skipped (Pre-check)
DevOps Enginee,Doghouse Recruitmen,N/A,N/A,2026-08-23 09:27:21,Skipped (Pre-check)
DevOps Enginee,Corecom Consultin,N/A,N/A,2026-08-23 09:27:22,Skipped (Pre-check)
DevOps / CI/CD Engineer (1616,UpcoMind,N/A,N/A,2026-08-23 09:27:24,Skipped (Non-Europe location)
